Cueanexo,Primario,Secundario,Inicial,id_departamento
660093900,1, ,,66133
660094000,1, ,1,66133
660094100,1, ,1,66021
660094200,1,1,,66098
660094400,1, ,1,66035
660094600, ,1,,66035
660094700, ,1,,66091
660094800,1, ,1,66091
660094900,1, ,1,66112
660095100, ,1,,66112
660095200,1, ,1,66007
660095400,1, ,1,66042
660095600, ,1,,66077
660095700,1,1,1,66077
660095800,1, ,1,66028
660095900,1, ,1,66007
660096000,1, ,1,66042
660096100,1, ,1,66126
660096200, ,1,,66126
660096300, ,1,,66028
660096400,1, ,1,66056
660096500,1, ,1,66056
660096600, ,1,,66056
660096700,1, ,1,66056
660096800,1, ,1,66056
660096900,1, ,1,66056
660097000,1, ,1,66056
660097100, ,1,,66126
660097200, ,1,,66126
660097300,1, ,1,66126
660097500, , ,,66126
660097700, ,1,,66112
660097800,1, ,,66112
660098000, ,1,,66028
660098100, , ,,66028
660098300,1,1,1,66028
660098500,1, ,,66007
660098600,1, ,1,66007
660098700,1, ,1,66007
660098900, ,1,,66007
660098901, ,1,,66007
660099000,1, ,1,66154
660099100,1, ,1,66133
660099200,1, ,1,66133
660099300,1, ,1,66133
660099400, ,1,,66133
660099500,1, ,1,66133
660099700, ,1,,66126
660099800,1, ,1,66098
660099900,1, ,1,66098
660100000,1, ,1,66098
660100100,1, ,1,66098
660100400,1, ,1,66126
660100500,1, ,1,66126
660100700, ,1,,66147
660100800, ,1,,66014
660100900, ,1,,66056
660101000, ,1,,66056
660101100,1, ,1,66126
660101200, ,1,,66126
660101700,1, ,1,66126
660102200,1, ,1,66049
660102300,1, ,1,66049
660102500,1, ,1,66049
660102600, ,1,,66070
660102700, ,1,,66070
660102800,1, ,1,66070
660102900,1, ,1,66070
660103000,1, ,1,66161
660103100,1, ,,66161
660103200,1, ,1,66161
660103300,1, ,1,66161
660103400, ,1,,66161
660103600,1, ,1,66161
660103800,1,1,1,66028
660103900,1,1,1,66028
660104000,1, ,1,66126
660104100,1, ,1,66049
660104200,1, ,1,66049
660104300,1, ,1,66007
660104400,1, ,1,66161
660104500,1, ,1,66161
660104600,1, ,1,66161
660104800, ,1,,66049
660104900,1,1,1,66028
660105000,1,1,1,66028
660105200,1, ,1,66140
660105300, ,1,,66112
660105400, ,1,,66112
660106100, ,1,,66028
660106200, ,1,,66147
660106400, ,1,,66028
660106500, ,1,,66028
660106501, , ,,66112
660106600, , ,,66007
660106700, , ,,66126
660107000,1, ,1,66070
660107100,1, ,1,66070
660107200,1, ,1,66161
660107300,1, ,1,66007
660107500,1, ,,66126
660107600,1, ,1,66007
660107700,1, ,,66007
660107800,1, ,1,66007
660108100,1, ,1,66028
660108200,1, ,1,66028
660108700, ,1,,66028
660108900,1, ,1,66056
660109000,1, ,1,66056
660109100,1, ,1,66056
660109200,1, ,1,66056
660109300,1, ,1,66056
660109400,1, ,1,66056
660109500,1, ,1,66070
660109600,1, ,1,66070
660109700,1, ,1,66070
660109900,1, ,1,66070
660110000,1, ,1,66070
660110300,1, ,1,66126
660110400,1, ,1,66126
660110500,1, ,1,66126
660110600,1, ,1,66126
660110700,1, ,1,66133
660110800,1, ,1,66133
660111000,1, ,1,66133
660111100,1, ,1,66133
660111200,1, ,1,66133
660111300,1, ,,66133
660111400,1, ,1,66133
660111500,1, ,1,66133
660111600,1, ,1,66133
660111700,1, ,1,66133
660111800,1, ,1,66133
660111900,1, ,1,66133
660112000,1, ,1,66133
660112100,1, ,1,66133
660112200,1, ,1,66133
660112300,1, ,1,66133
660112400,1, ,1,66133
660112500,1, ,1,66133
660112600,1, ,1,66133
660112700,1, ,1,66133
660112800,1, ,1,66133
660112900,1, ,1,66133
660113000,1, ,1,66133
660113200,1, ,,66140
660113400,1, ,1,66147
660113600,1, ,1,66161
660113700,1, ,1,66161
660113800,1, ,1,66161
660113900,1, ,1,66161
660114000,1, ,,66161
660114100,1, ,1,66161
660114200,1, ,1,66161
660114300,1, ,1,66161
660114700,1, ,1,66056
660114800,1,1,1,66035
660115000,1, ,1,66028
660115100,1,1,1,66056
660115200,1,1,1,66028
660115500,1,1,1,66112
660115600, , ,1,66126
660115800, , ,,66035
660115802, , ,,66126
660115900,1,1,1,66028
660116000, ,1,,66014
660116200, , ,,66028
660116400,1,1,,66112
660116500,1, ,1,66056
660116600, ,1,,66056
660116700, ,1,,66056
660116800, ,1,,66056
660117000,1, ,1,66161
660117400, , ,,66028
660117401, , ,,66056
660117402, , ,,66147
660117403, , ,,66126
660117404, , ,,66049
660117405, , ,,66007
660117408, , ,,66042
660117409, , ,,66112
660117410, , ,,66140
660118700,1, ,1,66056
660118900, , ,1,66042
660119700, , ,1,66049
660119800, , ,1,66028
660120000, , ,1,66028
660120100, , ,1,66028
660120200, , ,1,66028
660120300, , ,1,66028
660120400, , ,1,66126
660120500, , ,1,66028
660120600, , ,1,66028
660120700, , ,1,66028
660120800, , ,1,66140
660120900, , ,1,66028
660121100, , ,,66028
660121200,1, ,1,66028
660121400,1, ,1,66028
660121600,1, ,1,66028
660121700, ,1,,66028
660121800,1, ,1,66028
660121900,1, ,1,66028
660122300,1, ,1,66133
660122400,1, ,1,66028
660122600, , ,1,66028
660122700, , ,1,66028
660122800, ,1,,66161
660122900,1,1,1,66028
660123000,1,1,1,66021
660123300,1, ,1,66035
660123400,1, ,1,66028
660123600, , ,,66028
660123700,1,1,1,66028
660124000,1,1,1,66140
660124200, ,1,,66028
660124300, ,1,,66098
660124800, ,1,,66056
660125100, , ,1,66077
660125101, , ,1,66077
660125300,1, ,1,66133
660125500, ,1,,66147
660125600,1, ,1,66056
660125700,1, ,1,66154
660125800, ,1,,66035
660125900, ,1,,66007
660126000, ,1,,66056
660126100, ,1,,66133
660126200, ,1,,66133
660126300, ,1,,66070
660126400, ,1,,66126
660126500, ,1,,66119
660126600, ,1,,66119
660126900, , ,,66028
660127000, , ,,66028
660127200,1,1,1,66007
660127300,1,1,1,66035
660127400,1, ,,66147
660127500,1, ,1,66056
660127600, ,1,,66028
660127700, ,1,,66154
660127800, ,1,,66007
660127900, ,1,,66133
660128100,1, ,1,66007
660128600,1, ,1,66147
660128900,1, ,1,66056
660128901,1, ,1,66056
660129000, , ,,66028
660129100, ,1,,66007
660129400,1,1,1,66056
660129500, ,1,,66028
660129600, , ,1,66112
660129800,1,1,1,66028
660129900,1, ,1,66056
660130000,1, ,1,66056
660130100,1, ,1,66161
660130200,1, ,1,66056
660130300,1, ,1,66161
660130500, ,1,,66056
660130600, ,1,,66028
660130700, , ,1,66077
660131100,1, ,1,66028
660131200, , ,1,66028
660131300,1, ,1,66133
660131400,1, ,1,66133
660131500,1, ,,66070
660131700,1, ,1,66056
660131800,1, ,1,66133
660131900,1, ,1,66133
660132000,1, ,1,66126
660132100, ,1,,66007
660132400,1,1,1,66028
660132600, , ,,66028
660132900, , ,,66028
660133000,1, ,1,66140
660133200, , ,,66028
660133201, , ,,66126
660133300, , ,,66056
660133500, ,1,,66028
660134000, , ,1,66126
660134001, , ,1,66126
660134003, , ,1,66126
660134005, , ,1,66112
660134006, , ,1,66133
660134007, , ,1,66049
660134008, , ,1,66147
660134009, , ,1,66140
660134010, , ,1,66035
660134011, , ,1,66028
660134012, , ,1,66056
660134013, , ,1,66007
660134100, , ,1,66126
660134200,1,1,1,66028
660134400,1, ,1,66007
660134702, , ,,66098
660134704, , ,,66091
660134705, , ,,66063
660134800,1, ,1,66028
660134900, ,1,,66028
660135000,1, ,1,66028
660135100,1, ,1,66049
660135600, ,1,,66028
660135700, , ,,66028
660135800, ,1,,66021
660135900, , ,,66021
660136000, ,1,,66140
660136100, , ,,66140
660136101, , ,,66112
660136200, ,1,,66112
660136300, , ,,66112
660136301, , ,,66112
660136400, , ,,66007
660136600,1, ,1,66056
660136700, , ,1,66028
660136800,1, ,1,66133
660136900, ,1,,66049
660136901, ,1,,66049
660137100, ,1,,66028
660137200, ,1,,66056
660137300,1, ,1,66056
660137900, , ,1,66028
660138000, , ,1,66070
660138100,1, ,1,66133
660138500,1, ,1,66133
660138600,1, ,1,66140
660138700, , ,,66021
660138800, ,1,,66028
660138900, , ,1,66007
660139100,1, ,,66161
660139200,1, ,1,66147
660139300,1, ,1,66126
660139400,1, ,1,66133
660142800, , ,,66028
660142900, , ,,66028
660143000, ,1,,66028
660143200, , ,1,66049
660143300, , ,,66028
660143303, , ,,66021
660143400,1, ,1,66161
660143500,1, ,,66070
660143600,1, ,1,66161
660143700,1, ,1,66161
660143900,1, ,1,66056
660144000,1, ,1,66056
660144100, , ,1,66028
660144300, , ,1,66014
660144400,1, ,1,66028
660144500, ,1,,66126
660144800, ,1,,66028
660145000,1, ,1,66147
660145400, ,1,,66042
660145500, , ,1,66028
660145700, , ,,66126
660145900, , ,,66056
660146000, ,1,,66112
660146200, , ,,66028
660146400,1, ,1,66007
660146800, ,1,,66147
660146900,1, ,1,66126
660147000, ,1,,66007
660147100,1, ,1,66056
660147200, ,1,,66007
660147201, ,1,,66007
660147400,1, ,1,66133
660147500, , ,1,66028
660147700, , ,,66126
660148000,1,1,1,66028
660148100,1, ,1,66112
660148500, , ,,66028
660148700, , ,1,66028
660149100,1, ,1,66056
660149300,1, ,1,66028
660149400,1, ,1,66133
660149500, , ,,66028
660149700, , ,1,66035
660149800, , ,1,66126
660149900, , ,1,66126
660150000, , ,1,66126
660150100, , ,1,66112
660150300, , ,1,66028
660150400, , ,1,66028
660150500, , ,1,66007
660150700, , ,,66014
660150800, , ,,66126
660150900, , ,,66154
660151000,1, ,1,66133
660151200, ,1,,66161
660151300, ,1,,66070
660151400, ,1,,66133
660151500, ,1,,66007
660151600, ,1,,66056
660151700, ,1,,66056
660151800, ,1,,66056
660151900, ,1,,66056
660152000, ,1,,66140
660152100, ,1,,66154
660152200, ,1,,66119
660152300, ,1,,66014
660152400, ,1,,66105
660152500, ,1,,66035
660152600, ,1,,66049
660152700, ,1,,66126
660152800, ,1,,66126
660152900, ,1,,66126
660153000, ,1,,66056
660153100, ,1,,66056
660153200, ,1,,66112
660153300, ,1,,66112
660153400, ,1,,66112
660153500, ,1,,66140
660153600, ,1,,66091
660153700, ,1,,66042
660153800, ,1,,66049
660153900, ,1,,66147
660154000, ,1,,66147
660154100,1, ,1,66056
660154200, ,1,,66049
660154300,1, ,1,66133
660154400,1, ,1,66056
660154500,1, ,1,66056
660154600, ,1,,66133
660154700,1, ,1,66133
660154800,1, ,1,66007
660154900, , ,1,66035
660155000,1, ,1,66133
660155100,1, ,1,66056
660155200,1, ,1,66056
660155300,1, ,1,66133
660155400, , ,1,66028
660155600, , ,1,66126
660155700, , ,,66119
660155800,1, ,1,66126
660155900,1, ,1,66161
660156400, , ,1,66021
660156500, , ,1,66105
660156700, , ,,66133
660156800, ,1,,66112
660156900, , ,1,66098
660157000,1, ,1,66035
660157100,1, ,1,66028
660157200, ,1,,66063
660157300, ,1,,66070
660157400, ,1,,66119
660157500, ,1,,66133
660157600, ,1,,66133
660157700, ,1,,66161
660157800, , ,,66133
660157900, , ,1,66126
660158000, ,1,,66028
660158100, ,1,,66133
660158300, , ,1,66056
660158400, , ,,66028
660158500, ,1,,66105
660158800,1, ,1,66049
660158900, , ,,66126
660159000,1, ,1,66028
660159100, , ,,66028
660159200, ,1,,66056
660159300, ,1,,66126
660159500, ,1,,66007
660159600, ,1,,66140
660159800,1, ,1,66126
660160000,1, ,,66126
660160200, ,1,,66028
660160300,1, ,1,66028
660160400,1, ,1,66007
660160900,1,1,,66035
660161000,1, ,,66056
660161100,1, ,,66126
660161200, ,1,,66014
660161400, ,1,,66014
660161500, ,1,,66154
660161600, ,1,,66070
660161700, ,1,,66161
660161800, ,1,,66056
660162000, , ,,66028
660162100, ,1,,66133
660162400, , ,1,66028
660162500,1, ,1,66028
660162600,1, ,,66133
660162700, , ,1,66035
660162800, , ,1,66035
660163200, ,1,,66007
660163300, ,1,,66056
660163400, ,1,,66133
660163500, ,1,,66119
660163700, ,1,,66028
660163900, , ,1,66049
660164000,1, ,1,66119
660164100, , ,1,66077
660164300,1,1,1,66049
660164400, ,1,,66161
660164500,1, ,1,66028
660164600,1, ,1,66028
660164700,1,1,1,66028
660165200,1, ,1,66028
660165800, , ,1,66028
660166900, , ,1,66028
660167000, , ,1,66126
660167100, , ,1,66007
660167200, , ,1,66028
660167300, , ,,66028
660167400,1, ,1,66056
660167500, , ,1,66126
660167600, , ,1,66126
660167700, , ,1,66126
660167800, , ,1,66126
660167900, ,1,,66105
660168100, ,1,,66126
660168200, , ,1,66028
660168300, , ,1,66028
660168400, , ,1,66147
660168500, , ,1,66112
660168600, , ,1,66112
660168700, , ,1,66154
660168800, , ,1,66126
660168900, , ,1,66028
660169000, , ,1,66126
660169100, , ,1,66126
660169200, , ,1,66028
660169300, , ,1,66056
660169400, ,1,,66028
660169500, , ,1,66056
660169600, , ,,66070
660169700, , ,,66161
660169800, , ,,66161
660169900, , ,1,66028
660170000, , ,,66028
660170100, , ,1,66077
660170200, , ,1,66028
660170300,1, ,,66028
669000100, ,1,,66028
700000200,1, ,,70098
700000400,1, ,,70098
700000500,1, ,,70098
700000700,1, ,,70098
700000800,1, ,,70098
700001000,1, ,1,70028
700001100, , ,,70028
700001300,1, ,,70028
700001400, ,1,,70084
700001500,1, ,,70084
700001700,1, ,,70028
700001900,1, ,,70077
700002100,1, ,,70077
700002200,1, ,,70077
700002300,1, ,,70028
700002400, , ,1,70028
700002401, , ,1,70028
700002403, , ,1,70028
700002404, , ,1,70028
700002500,1, ,,70028
700002600, , ,1,70028
700002800, ,1,,70007
700003000,1, ,,70028
700003300,1, ,,70070
700003400,1, ,,70070
700003500, , ,1,70098
700003600,1, ,,70042
700003700, ,1,,70042
700003800,1, ,,70042
700003900,1, ,,70042
700004000, ,1,,70042
700004200,1, ,,70042
700004500, , ,1,70077
700004600,1, ,,70077
700004700,1, ,,70077
700004900,1, ,,70077
700005300, ,1,,70077
700005400,1, ,,70077
700005500,1, ,,70077
700005700,1, ,,70007
700005800,1, ,,70007
700005900,1, ,1,70007
700006300,1, ,,70077
700006500,1, ,,70077
700006600,1,1,,70049
700006700,1, ,,70049
700006800,1, ,,70049
700006900,1,1,,70049
700007100,1, ,,70049
700007200,1,1,,70049
700007300,1,1,,70049
700007500,1, ,,70049
700007600, ,1,,70049
700007800,1, ,,70049
700008000,1,1,,70049
700008001,1, ,,70049
700008100,1,1,,70105
700008200,1, ,,70105
700008300,1, ,,70105
700008400,1,1,,70105
700008500,1, ,,70105
700008900,1, ,,70035
700009000,1,1,,70035
700009200,1, ,,70035
700009300,1,1,,70056
700009700,1,1,,70056
700009800,1, ,,70056
700009900,1,1,,70056
700010000,1,1,,70056
700010100, , ,1,70028
700010200,1,1,,70056
700010300,1, ,,70091
700010500,1, ,1,70028
700010600, , ,1,70028
700010800,1,1,,70021
700010900,1, ,,70021
700011100,1, ,,70021
700011300,1,1,,70021
700011400,1,1,,70021
700011500,1,1,,70021
700011600, , ,1,70084
700011700,1, ,,70056
700011900,1, ,,70028
700012000,1, ,,70077
700012100,1, ,,70077
700012200,1, ,,70077
700012300,1, ,,70084
700012500,1, ,,70084
700013000,1,1,,70105
700013200, , ,1,70105
700013500,1, ,1,70105
700013600, ,1,,70105
700013700,1,1,,70105
700013800,1,1,,70105
700013900,1,1,,70105
700014000,1, ,,70105
700014100,1,1,,70105
700014200,1, ,,70105
700014300,1,1,,70105
700014400,1,1,,70105
700014500,1, ,,70105
700014600,1, ,,70014
700014700,1, ,,70014
700014800,1, ,,70014
700014900,1,1,,70014
700015000,1,1,,70014
700015100,1, ,1,70014
700015200,1, ,,70014
700015300,1, ,,70084
700015400,1, ,,70084
700015500,1, ,,70084
700015700,1, ,,70042
700015800,1, ,,70042
700015900,1, ,,70042
700016000,1, ,,70042
700016100,1, ,,70042
700016300,1, ,,70042
700016700,1, ,,70056
700016800,1,1,,70056
700016900,1, ,,70056
700017000,1,1,,70056
700017100,1, ,,70056
700017300, , ,1,70084
700017400, ,1,,70084
700017600,1, ,,70077
700017800,1,1,,70119
700017900, ,1,,70119
700018000,1,1,,70119
700018100,1,1,,70119
700018200,1,1,,70119
700018300,1, ,,70119
700018400,1,1,,70119
700018500,1,1,,70119
700018600,1, ,,70035
700018700,1, ,,70035
700018800,1, ,,70035
700019000,1, ,,70035
700019100,1, ,,70126
700019200,1,1,,70126
700019300,1,1,,70126
700019400,1, ,,70126
700019600,1, ,,70070
700019700,1, ,,70070
700019800,1, ,,70070
700019900,1, ,,70070
700020000,1, ,,70070
700020100, ,1,,70070
700020200,1, ,,70070
700020300,1, ,,70070
700020400,1, ,,70070
700020600,1, ,,70070
700020700,1, ,,70070
700020800, ,1,,70070
700021000,1, ,,70070
700021300,1, ,,70063
700021400,1, ,,70063
700021600, ,1,,70063
700021700,1, ,,70035
700021702,1, ,,70035
700021800,1,1,,70035
700022000,1,1,,70035
700022100,1, ,,70035
700022200,1,1,,70021
700022300, ,1,,70021
700022400,1, ,,70021
700022500,1, ,,70021
700022600,1, ,,70021
700022800, , ,,70021
700022900, ,1,,70021
700023000,1, ,,70126
700023100,1,1,,70126
700023200,1,1,,70126
700023400,1, ,,70126
700023500,1, ,,70126
700023600,1, ,,70126
700023700, , ,1,70084
700023800,1, ,,70042
700023900,1, ,,70042
700024500,1, ,,70049
700024600, ,1,,70077
700024700, ,1,,70077
700024800,1, ,,70077
700024900,1, ,,70077
700025100, , ,,70028
700025400,1,1,1,70028
700025500,1, ,,70098
700025600,1, ,,70028
700025700,1, ,,70098
700025800, ,1,,70098
700026000,1, ,,70098
700026100,1, ,,70098
700026200, , ,,70098
700026300, ,1,,70098
700026400, ,1,,70028
700026600, ,1,,70028
700026700, ,1,,70028
700026800, ,1,,70028
700026900,1, ,,70028
700027000, , ,,70028
700027100,1, ,,70028
700027400,1, ,,70028
700027500,1, ,,70028
700027600, ,1,,70028
700027700, ,1,,70028
700027800,1, ,,70028
700027900, ,1,,70028
700028000,1, ,,70084
700028100, ,1,,70084
700028200,1, ,,70084
700028300,1, ,,70084
700028600,1, ,,70084
700028900, ,1,,70112
700029100,1, ,,70112
700029200,1, ,,70112
700029400,1, ,,70133
700029600,1, ,,70133
700030000,1, ,,70077
700030100,1, ,,70077
700030200,1, ,,70077
700030300,1, ,,70077
700030400, ,1,,70077
700030500, , ,,70028
700030600,1, ,,70028
700030700, ,1,,70028
700030800, ,1,,70028
700030900,1, ,,70028
700031000, ,1,,70042
700031100,1, ,,70028
700031300,1, ,,70028
700031500, ,1,,70028
700031700,1,1,,70021
700031800,1,1,,70021
700031900,1,1,,70021
700032000,1, ,,70021
700032100, ,1,,70021
700032200, ,1,,70077
700032300,1, ,,70077
700032400,1, ,,70077
700032500, , ,1,70077
700032800,1, ,,70077
700032900,1, ,,70007
700033000,1, ,,70007
700033100, ,1,,70007
700033500, , ,1,70028
700033600,1, ,,70028
700033700,1, ,1,70028
700033900,1, ,,70070
700034000,1, ,,70070
700034100,1, ,,70070
700034200,1, ,,70070
700034300,1, ,,70070
700034400,1, ,,70070
700034500,1, ,,70070
700034800,1, ,,70098
700034900,1, ,,70098
700035000,1, ,,70098
700035200,1, ,,70042
700035300,1, ,,70042
700035400,1, ,,70042
700035500,1, ,,70042
700035600,1, ,,70042
700035700,1, ,,70126
700035800, ,1,,70126
700035900,1, ,,70126
700036000,1, ,,70126
700036100,1, ,1,70126
700036200,1, ,,70126
700036400, , ,1,70035
700036500,1, ,,70035
700036600,1, ,,70035
700036700,1, ,,70035
700036800, ,1,,70035
700036900,1, ,,70077
700037000,1, ,,70077
700037100, ,1,,70077
700037200,1, ,,70077
700037300,1, ,,70077
700037400,1, ,,70077
700037500,1, ,,70077
700037600,1, ,,70007
700037700,1, ,,70007
700037800,1, ,,70007
700037900, ,1,,70007
700038100,1, ,,70007
700038200,1, ,,70007
700038300,1, ,,70007
700038500,1, ,,70007
700038600,1, ,,70098
700038700,1, ,,70098
700038800,1, ,,70077
700038900,1,1,,70049
700039000,1, ,,70105
700039100,1, ,,70105
700039200, ,1,,70105
700039400,1, ,,70063
700039500,1, ,,70063
700039600,1, ,,70035
700039700,1, ,,70035
700039800,1,1,1,70035
700039900, ,1,,70035
700040100,1, ,,70035
700040200,1, ,,70035
700040300, ,1,,70035
700040400, , ,,70056
700040500, ,1,,70056
700040600,1,1,,70056
700040700,1, ,,70056
700040800,1,1,,70056
700041000,1, ,,70056
700041100, ,1,,70056
700041200,1, ,,70056
700041300,1, ,,70098
700041500,1, ,,70056
700041700,1, ,,70119
700041800,1, ,,70077
700041900,1, ,,70056
700042000,1, ,,70077
700042100, , ,1,70028
700042200,1, ,,70056
700042300, ,1,,70028
700042400,1, ,,70028
700042500,1, ,1,70091
700042600,1, ,,70091
700042700,1, ,,70091
700042800, ,1,,70091
700042900, ,1,,70091
700043000,1, ,,70091
700043100,1, ,,70091
700043200,1, ,,70091
700043300,1, ,,70091
700043400,1, ,,70091
700043600,1, ,,70091
700043700,1, ,,70091
700043800,1, ,,70091
700044000,1, ,,70028
700044100, , ,,70028
700044200, , ,,70028
700044300,1, ,1,70028
700044500,1,1,,70056
700044600,1,1,,70056
700044700,1,1,,70021
700044800,1,1,,70021
700044900, ,1,,70021
700045000,1, ,,70056
700045100, ,1,,70056
700045200,1, ,,70056
700045300, ,1,,70056
700045600,1, ,,70028
700045700, ,1,,70028
700046000,1, ,1,70028
700046100, ,1,,70028
700046200, ,1,,70077
700046400,1, ,,70077
700046600,1, ,,70077
700046700,1, ,,70077
700046800,1, ,,70077
700046900,1, ,,70077
700047000,1, ,,70077
700047100,1, ,,70077
700047200, ,1,,70077
700047300,1, ,,70077
700047400, ,1,,70084
700047500,1, ,,70028
700047600, ,1,,70028
700047700,1, ,,70028
700047800, , ,,70028
700048000,1, ,,70028
700048100,1,1,,70105
700048200,1, ,,70105
700048300,1,1,,70105
700048400,1, ,,70105
700048500,1, ,,70105
700048600,1, ,,70105
700048700,1, ,,70105
700048800, ,1,,70105
700048900,1, ,,70014
700049000,1,1,,70014
700049200,1, ,,70014
700049400, ,1,,70014
700049500,1, ,,70014
700049600,1, ,,70014
700049800, , ,1,70084
700049900,1, ,,70084
700050000, , ,1,70084
700050100, ,1,,70084
700050200,1, ,,70084
700050300, ,1,,70042
700050500,1, ,,70042
700050700,1, ,,70084
700050800, ,1,,70084
700050900, ,1,,70056
700051000,1,1,,70056
700051100,1,1,,70056
700051200,1, ,,70056
700051300,1,1,,70056
700051400,1,1,1,70056
700051500,1, ,,70056
700051600, ,1,,70056
700051700,1,1,,70056
700051800,1,1,,70056
700051900,1, ,,70056
700052000,1,1,,70056
700052100, ,1,,70056
700052300,1, ,,70084
700052400,1, ,1,70084
700052500,1, ,,70084
700052600,1, ,1,70084
700052700,1, ,,70084
700052800,1, ,,70084
700052900,1, ,,70084
700053000,1, ,,70084
700053100,1, ,,70084
700053101,1, ,,70084
700053200, ,1,,70084
700053300,1,1,,70119
700053400,1,1,,70119
700053500,1,1,,70119
700053600,1, ,,70119
700053700,1,1,,70119
700053800,1,1,,70119
700053900,1,1,,70119
700054000,1, ,,70119
700054100,1,1,,70119
700054200,1,1,,70119
700054300,1,1,,70119
700054400,1,1,,70119
700054600,1, ,,70119
700054700, ,1,,70119
700054900,1, ,,70028
700055000,1, ,1,70028
700055100, ,1,,70028
700055200,1, ,,70028
700055300, ,1,,70028
700055400, ,1,,70028
700055500, ,1,,70028
700055600,1, ,,70035
700055700,1, ,,70035
700055800, ,1,,70035
700055900,1, ,,70070
700056000,1, ,,70070
700056100,1, ,,70070
700056200,1, ,,70070
700056300,1, ,,70070
700056500,1, ,,70063
700056700,1,1,,70035
700056800,1,1,,70035
700057200,1, ,1,70021
700057300,1,1,,70126
700057400,1, ,,70126
700057500,1, ,,70126
700057600,1, ,,70126
700057700,1, ,,70126
700057800,1, ,,70126
700057900, ,1,,70126
700058000,1, ,,70028
700058100,1, ,,70028
700058200,1, ,,70028
700058300,1, ,,70028
700058400,1, ,,70028
700058600,1, ,,70084
700058700,1, ,,70084
700058800,1, ,,70042
700059000, , ,1,70042
700059200,1, ,,70042
700059300, ,1,,70042
700059400,1, ,,70042
700059500,1, ,,70042
700059600,1, ,,70042
700059800, ,1,,70028
700059900,1, ,,70028
700060000,1, ,,70028
700060100,1, ,,70028
700060200, ,1,,70028
700060400,1, ,,70028
700060500,1,1,1,70028
700060700,1, ,,70028
700060900,1, ,,70028
700061000,1, ,,70028
700061100, ,1,,70028
700061200,1, ,,70028
700061300,1, ,,70028
700061400,1, ,,70028
700061500,1, ,,70028
700061600, ,1,,70028
700061700, ,1,,70028
700061800, ,1,,70028
700062000,1, ,1,70028
700062200, ,1,,70028
700062300, ,1,,70049
700062400,1, ,,70077
700062600, ,1,,70028
700062700, ,1,,70028
700062800,1, ,1,70077
700062900, , ,,70028
700063100,1, ,,70007
700063300,1, ,1,70028
700063500, , ,,70084
700063900, , ,,70028
700064000,1, ,,70035
700064300,1, ,,70077
700064400,1, ,1,70077
700064600, , ,1,70042
700064700, , ,,70028
700064800, ,1,,70042
700064900, ,1,,70028
700065400, , ,,70028
700065700,1,1,,70126
700066000, ,1,,70028
700072800, , ,1,70084
700073200, ,1,,70028
700073600, ,1,,70098
700073900,1, ,1,70028
700074000,1, ,1,70084
700074100, , ,1,70028
700074200, ,1,,70028
700074300, ,1,,70077
700074400, , ,1,70028
700074600, ,1,,70014
700074700, , ,1,70028
700074900,1, ,1,70084
700075000, ,1,,70084
700075100, ,1,,70133
700075400, ,1,,70119
700075500, ,1,,70077
700075600, , ,,70084
700075700, ,1,,70028
700075800, ,1,,70084
700075900, , ,,70105
700076000, ,1,,70098
700076100, , ,,70112
700076200,1, ,,70084
700076400,1, ,1,70028
700076500,1, ,,70077
700076800, , ,,70028
700077000, , ,,70028
700077200, , ,,70028
700077400, , ,,70028
700077600,1, ,,70098
700077700, , ,,70028
700078100, ,1,,70028
700078200, ,1,,70084
700078300,1, ,,70042
700078600, , ,1,70028
700078700, , ,,70028
700078800,1, ,1,70028
700078900, ,1,,70028
700079000, , ,1,70077
700079100, ,1,,70105
700079200, ,1,,70098
700079500, ,1,,70035
700079600, ,1,,70077
700079800, , ,,70028
700080000, ,1,,70084
700080100, ,1,,70084
700080300,1, ,,70028
700080400, ,1,,70126
700080500, ,1,,70070
700080600, ,1,,70042
700080700,1, ,1,70084
700080800, , ,,70084
700081100, , ,,70028
700081200, ,1,,70070
700081300,1, ,,70084
700081400,1, ,,70042
700081900,1, ,,70042
700082300,1, ,,70077
700082400, ,1,,70077
700082500, , ,1,70028
700082600, ,1,,70077
700082800, ,1,,70105
700082900, ,1,,70126
700083000, ,1,,70098
700083100,1, ,1,70098
700083200, ,1,,70077
700083300, ,1,,70126
700083400,1, ,,70070
700083500,1, ,,70070
700083800, , ,1,70007
700084100, ,1,,70007
700084300, ,1,,70084
700084400, ,1,,70028
700084500, , ,1,70042
700084600, ,1,,70070
700084700, , ,,70028
700085000, , ,1,70042
700085100, , ,1,70007
700085200, , ,1,70007
700085300,1, ,1,70028
700085400, , ,1,70105
700085500, , ,1,70007
700085600, , ,1,70084
700085700, , ,1,70035
700085800, , ,1,70119
700085900, ,1,,70028
700086000, , ,,70014
700086100, , ,1,70028
700086200, ,1,,70091
700086300, , ,1,70077
700086400, , ,1,70077
700086600, , ,1,70077
700086700, , ,1,70042
700086800, , ,1,70070
700086900, , ,1,70084
700087000, , ,1,70028
700087100, , ,1,70049
700087200, , ,,70028
700087300, , ,1,70070
700087400, , ,1,70077
700087500, , ,1,70077
700087600, , ,1,70056
700087700, , ,1,70014
700087800, , ,1,70028
700087900, , ,1,70077
700088100, , ,1,70028
700088200,1, ,1,70028
700088300,1, ,1,70098
700088400, , ,1,70035
700088500, , ,1,70042
700088600, ,1,,70105
